query_id,texte,langue,intention,faq_target_id,source,score
Q_168_LN,Nayokaki ete vaccin yango ezali na poison na bana,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_169_LN,Balobaka ete ba vaccins esalemi mpo na kokitisa bato,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_170_LN,Balobaka ete vaccin ezali bobele mpo na bana babola,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_171_LN,Bokilo na ngai alobi ete vaccin ebendaka milimo mabe,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_172_LN,Ezali solo ete vaccin epesaka tuberculose,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_173_LN,"Bazalaki koloba ete vaccin ezali na ntina te, ezali mosala",lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_174_LN,Ezali solo ete vaccin esalaka ete bato bábɛla mpo na koboma bango,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_175_LN,Nayokaki ete vaccin epesaka malaria,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_176_LN,Ezali solo ete ba infirmières bapesaka poison na vaccin,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_177_LN,Bazalaki koloba ete nkisi yango epekisaka basi kobota,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_178_LN,"Bazalaki koloba ete vaccin esalaka mwasi kobota te, ezali solo?",lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_179_LN,Ba vaccines ezali kosala bana bazoba,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_180_LN,Ezali solo ete ba vaccins esalaka bana batosa lokola ba robots,lin,RUMEUR_CROYANCE,FAQ_006,seed_curated,1.0
Q_181_LN,Esika nini ya bokolongono ya bana na quartier na ngai,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_182_LN,Mikolo nini ya kopakola bato mingi,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_183_LN,Esika nakoki kopesa mwana na ngai nkisi na Talangaï,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_184_LN,Adrɛsi ya esika ya kozipa nkisi ya Ouenzé ezali nini?,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_185_LN,Esika wapi okoki kosomba mokanda ya bokono,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_186_LN,Esika oyo okoki kozwa nkisi ya programɛ oyo epesami,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_187_LN,Nakoki kobakisa mwana na ngai na PMI?,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_188_LN,Ba vaccinations ezali kofuta mbongo,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_189_LN,Ba centre ya bokolongono efungwami na mikolo ya lomingo mpo na kopanza,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_190_LN,Ba vaccine ezali na place ya bokengi,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_191_LN,Nakoki kopesa mwana na ngai vaccin wapi,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_192_LN,Esika ya kozwa nkisi ya kokata na Brazzaville,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_193_LN,Esengeli kobenga moto mpo na kozwa libonza,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_194_LN,Esika oyo ezali pene na esika ya bokolɔngɔnɔ ya nzoto,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_195_LN,Nakoki ko vacciner mwana na ngai na Pointe-Noire,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_196_LN,Esika ya kosala BCG na kobotama,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_197_LN,Ezali na bokutani ya bokabwani na mokolo ya samedi?,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_198_LN,Esika ya pene ya esika ya kopɛtola,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_199_LN,Ba vaccinations ezali ofele,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_200_LN,Esika ya kozongisa mwana na ngai na bokɔnɔ,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_201_LN,Ntango nini esengeli kozipa na lopitalo,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_202_LN,Ezali na kampanye ya kopanza bato na tango oyo?,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_203_LN,Buku ya bokono ezali kofuta ntalo boni,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_204_LN,Bato oyo bakimá mboka bazali kozwa nkisi yango?,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_205_LN,Nkisi ezali na bamboka,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_206_LN,Ba vaccinations ezali ofele na Congo,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_207_LN,Bandeko bakendeke na quartier mpo na kopakola,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_208_LN,Ba papiers nini esengeli mpo na ko vacciner mwana na ngai,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_209_LN,Esika ya kozwa nkisi ya maladi ya kolɔngɔnɔ ya nzoto,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_210_LN,Esika wapi okoki kozwa mokanda ya sika ya bokabwani soki obungisi yango,lin,LOCALISATION_ACCES,FAQ_007,seed_curated,1.0
Q_211_LN,Mwana na ngai azali na maladi oyo ezali kozwa bato mosusu,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_212_LN,Mwana na ngai azali kosanza makasi,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_213_LN,"Mwana na ngai azali na maladi ya asma, nasalaka nini",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_214_LN,Mwana na ngai azali na molunge makasi mpe atindi mpema mingi,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_215_LN,"Mwana na ngai azali na miso ya pembe, nasala nini",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_216_LN,Mwana na ngai abwakamaki na nse na nse,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_217_LN,Mwana na ngai anyokwamaki na nyoka,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_218_LN,"Mwana na ngai azali na mposo ya bule, nasala nini",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_219_LN,"Mwana na ngai azali na fièvre mpe na mabɛlɛ, nini nasala na lombangu",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_220_LN,Mwana na ngai azali kozongisa makila,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_221_LN,Lobelá lisano ya nokinoki oyo esɛngi te mpe lobelá maladi oyo ebimi (tala elilingi),lin,HORS_DOMAINE_CLINIQUE,FAQ_008,mediqal_oeq,0.7943112850189209
Q_222_LN,"Mwana na ngai azali kobɛla maladi ya bɔɔngɔ, nasalaka nini?",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_223_LN,"Mwana na ngai azali lisusu kotambola te, salisa ngai",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_224_LN,"Mwana na ngai azali na malaria, ndenge nini bakoki kosalisa ye",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_225_LN,"Mwana na ngai amelaki mai ya mbindo, nasala nini",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_226_LN,Mwana na ngai akweaki mpe abukaki lobɔkɔ na ye,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_227_LN,"Mwana na ngai azali koyeba te, nasala nini",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_228_LN,Mwana na ngai azali na mpasi mingi na libumu,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_229_LN,Mwana na ngai azali na fièvre makasi mpe azali kopema malamu te,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_230_LN,"Mwana na ngai azali na diarrhée mikolo misato, nini nasala",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_231_LN,Mwana na ngai ayokaka lisusu te ntango nabengi ye,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_232_LN,"Mwana na ngai azali kotanga makila mingi, nasalaka nini",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_233_LN,Mwana na ngai azali na maladi ya kolɔngɔnɔ ya nzoto mpe mikakatano mosusu,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_234_LN,"Mwana na ngai azali na maladi ya makasi, epai wapi nakoki komema ye",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_235_LN,"Mwana na ngai abukani, epai wapi nakoki kokende na lombangu",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_236_LN,"Mwana na ngai azali na nkingo oyo etondi, akoki kolia te",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_237_LN,Mwana na ngai azali na maboke na nzoto mobimba,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_238_LN,"Mwana na ngai azali kosopa makila, nasalaka nini",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_239_LN,"Mwana na ngai amɛli eloko moko, nasala nini",lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_240_LN,Mwana na ngai azali na fièvre mpe na konvalescence,lin,HORS_DOMAINE_CLINIQUE,FAQ_008,seed_curated,1.0
Q_001_KT,Sambu na Nki Kupesa Mwana na Mono Vaccine Ata Yandi Ke Monana Mbote?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_002_KT,Sambu na nki lusansu ya maladi ya ntu kele mfunu sambu na bana,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_003_KT,Sambu na Nki Beto Ke Nwanaka ti Makulu ya Kufwa Masasi na Bilumbu 9?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_004_KT,Keti vaksine ketaninaka bantu na maladi ya kubela nitu,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_005_KT,Sambu na nki kubaka vaksine kele mfunu sambu na mavimpi ya mwana na mono,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_006_KT,Keti mwana na mono fwete baka bakisi yonso yina kele na mukanda na yandi ya lusansu?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_007_KT,Inki bima Rota ketaninaka beto na yo?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_008_KT,Nkisi ya Kunwanina Makulu Kebuyaka Inki Mambu?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_009_KT,Keti vaksine lenda tanina maladi ya maladi na babwala na mono?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_010_KT,Keti mwana na mono lenda bela kukonda kubaka vaksine?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_011_KT,Inki Mutindu Bana Ke Bakaka Nkisi?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_012_KT,Sambu na Nki Beto Fwete Nwana ti Munganga?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_013_KT,Keti bankisi ya kubelula ke taninaka bana ya nkaka?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_014_KT,Inki mutindu vaksine ke taninaka bantu na kunwana ti maladi?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_015_KT,Inki Nkisi ya Penta Ke Taninaka,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_016_KT,Sambu na nki bo ke pesaka bo vaksine ya polio na munoko na bo,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_017_KT,Inki Nkisi Ke Taninaka Bantu na Kubika nde Bima ya Ngolo Kukonda Kubika,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_018_KT,Sambu na nki beto fwete tanina mwana na beto na lubutuku,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_019_KT,Inki Maladi Vaksin Ke Taninaka Mwana na Mono?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_020_KT,Sambu na nki bana ya mpa ke bakaka vaksine banda na lubutuku,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_021_KT,Inki maladi BCG ketaninaka beto?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_022_KT,BCG Ke Pesaka Ve Bantu Maladi ya Nitu,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_023_KT,Sambu na nki nge fwete baka vaksine sambu na Haemophilus influenzae type b?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_024_KT,Inki kele mukumba ya bamvita ya kenwanisa bamaladi ya ngolo?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_025_KT,Inki Mambu Vaccine ya Diphthérie Ke Taninaka,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_026_KT,Keti bo ke pesaka bana vaksine ya Hepatite B?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_027_KT,Inki kele mfunu ya vaksine sambu na kutanina mavimpi?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_028_KT,Inki Maladi Vaksin ya Polio Kebuyaka,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_029_KT,Keti lusansu lenda manisa maladi?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_030_KT,Sambu na nki mukanda ya Bambangi ya Yehowa ke siamisaka bantu na kubaka vaksine mingi?,mkw,UTILITE_VACCIN,FAQ_001,seed_curated,1.0
Q_031_KT,Keti bankisi ya kubelula kele mbote sambu na bana yina me butuka ntete ve,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_032_KT,Keti vaksine lenda yoka mpusu ya mwana na mono?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_033_KT,Inki kele bupusi ya nda ya bima yina bo ke sadilaka sambu na kubelula bantu?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_034_KT,Keti kubaka bakamio mingi na mbala mosi kele kigonsa?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_035_KT,Keti bo ke tulaka aluminium na vaccine?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_036_KT,Keti yo kele kigonsa na kubaka lusansu ya mwana yina kele ti maladi ya ntu,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_037_KT,Keti bo ke salaka bamvita ti menga?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_038_KT,Keti bima yina bo ke pesaka bantu ya Congo kele ya mbote?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_039_KT,Keti bo lenda manisa kusadila bakini na nzo-nkanda ya lusansu?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_040_KT,Keti bo ke salaka bansosa ya bima yina ke katulaka bantu maladi na ntwala ya kupesa yo na bana?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_041_KT,Keti vaksine kele kigonsa sambu na bebe na mono?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_042_KT,Keti bankisi lenda kumisa mwana na mono maladi?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_043_KT,Keti mu lenda buya kubaka vaksine kana mu kele na boma?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_044_KT,Keti vaksine ya maladi ya ntu kele kigonsa?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_045_KT,Keti lusansu kele mbote sambu na bana ya fyoti?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_046_KT,Keti vaksine ke kumisaka muntu nene to ya fioti?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_047_KT,Keti vaksine ya Penta kele ya mbote?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_048_KT,Keti bima ya kebebisaka nitu kele na kati ya bima yina kebebisaka nitu,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_049_KT,Keti vaccine yango kele ti mercure?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_050_KT,Keti vaksine lenda nata tiya ya ngolo,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_051_KT,"Mono ke waka boma nde mono ta fwa mwana na mono, keti yo kele kieleka?",mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_052_KT,Keti bansinga yina bo ke sadilaka sambu na kubaka vaksine kele bunkete?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_053_KT,Keti vaksine lenda sala nde mwana kubela?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_054_KT,Keti lusansu kele mbote sambu na mwana yina kele na nzala ya ngolo ya nitu?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_055_KT,Keti vaksine lenda pesa SIDA?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_056_KT,Keti bakini ya kebebisaka nitu kele ti mikrobe ya kezingaka?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_057_KT,Keti lusansu kele mbote kana mwana na mono ke niokwama na dikulu?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_058_KT,Keti Kansansa Lenda Nata Lufwa?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_059_KT,Sambu na nki bana ya nkaka ke belaka na nima ya kubaka vaksine,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_060_KT,Keti bo ke taninaka bima ya ke lwatisaka bantu na madidi?,mkw,SECURITE_VACCIN,FAQ_002,seed_curated,1.0
Q_061_KT,Ntangu mwana ke bakaka bangonda ya kubaka vaksine,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_062_KT,"Mwana na mono butukaka na mpimpa, nki ntangu beto fwete bela yandi?",mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_063_KT,Inki bima ya kuvutula bansusu nge fwete sala na ntwala ya kulungisa mvula mosi?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_064_KT,Bana ke bakaka vaksine ya mvimba banda na nki bamvula?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_065_KT,"Na bamposo kumi, nki bima ya kuvutula bansusu beto fwete sala?",mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_066_KT,Inki ntangu beto ta vutuka na nima ya BCG?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_067_KT,Mukanda ya lusansu ke monisa dati yina bo ta sala lusansu na nima,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_068_KT,Mwana na mono fwete baka vaksine mbala ikwa?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_069_KT,Inki lusansu mwana na mono fwete baka na ntwala ya kilumbu na yandi ya ntete ya kubutuka,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_070_KT,Inki nkisi beto fwete sala na bamposo kumi na iya?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_071_KT,"Na nima ya bilumbu 15, mwana me beluka mpi mama me yula yandi nki lusansu nge ta pesa yandi na bangonda sambanu yina ke kwisa.",mkw,CALENDRIER_RDV,FAQ_003,mediqal_oeq,0.9747929573059082
Q_072_KT,Mwana na mono fwete baka vaksine ya ntete na bamvula ikwa?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_073_KT,Inki Ntangu Mwana na Mono Fwete Baka Vaksine ya Mabulu,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_074_KT,Bo ke pesaka vaksine ya polio na bamvula ikwa?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_075_KT,Inki kiteso ya Penta nge fwete nwa?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_076_KT,Bantu ya bamvula ikwa fwete baka vaksine sambu na maladi ya konyo,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_077_KT,Inki kele bangonda ya bangidika ya lusansu ya lusansu,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_078_KT,"Na bangonda uvwa, nki nkisi nge fwete sala?",mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_079_KT,Inki kele manaka ya kupesa bana vaksine na Congo?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_080_KT,Inki Ntangu Nge Fwete Pesa BCG?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_081_KT,Ntangu manaka ya lusansu ya bana ya me baka vaksine me suka,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_082_KT,Nge fwete baka vaksine ya Penta na bamvula ikwa?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_083_KT,"Mwana na mono ya bangonda tanu, nki bima ya kuvutula kansere yandi fwete baka",mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_084_KT,Bo fwete pesa muntu vaksine ya Rota na bamvula ikwa?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_085_KT,Inki mvula mwana fwete baka vaksine ya kunwanisa tiya,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_086_KT,Ntangu ya Kupesa Kansansa ya Pneumocose,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_087_KT,Ntangu ya Kupesa Dosi ya Zole ya Basusi ya Makulu,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_088_KT,Inki kele manaka ya nene ya kubelula bana?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_089_KT,Inki ntangu lukutakanu ya nkaka ya kubaka vaksine ta salama?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_090_KT,Inki Vaccine Nge Lenda Baka na Bilumbu Zole?,mkw,CALENDRIER_RDV,FAQ_003,seed_curated,1.0
Q_091_KT,Keti beto lenda baka bima zole ya ke katulaka bantu na ntangu mosi?,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_092_KT,"Mwana na mono me vidisaka vaksine ya maladi ya ntu-ngolo, nki mono fwete sala?",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_093_KT,Mutindu ya Kuvanda ti Kalandrie ya Mbote na Nima ya Kukanga-Ntima,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_094_KT,"Mwana na mono me vidisaka lusansu sambu na maladi yina, nki mono fwete sala?",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_095_KT,"Mwana na mono ya bamvula zole me bakaka ntete ve vaksine, keti beto lenda yantika?",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_096_KT,Inki nge lenda sala kana mwana me kuma mbuta kuluta mvula ya kubaka vaksine ya BCG,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_097_KT,Keti yo kele mbi kana mwana me sukinina na kukwisa na nzo na yandi na nima ya bamposo zole?,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_098_KT,"Nzo-nkanda vandaka ya kukanga, mwana na mono vidisaka manaka na yandi, nki mono fwete sala",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_099_KT,"Mwana na mono me vidisaka BCG, tii nki mvula beto lenda sala yo?",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_100_KT,Inki ntangu bo fwete sala sambu na kubaka diaka vaksine yina bo me vidisa?,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_101_KT,"Mwana na mono me vidisaka manaka ya kubaka vaksine, nki mono fwete sala",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_102_KT,Keti beto lenda tanina diaka mwana yina me kuma na nima ya kubaka vaksine?,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_103_KT,"Mwana na mono me vidisaka maladi ya polio, keti beto lenda baka yandi diaka?",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_104_KT,Inki kele mvula ya kuluta mbote sambu na kubaka vaksine ya maladi ya ntu,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_105_KT,"Mwana na mono me vidisa Penta 2, nki mono fwete sala?",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_106_KT,Keti beto fwete yantika diaka kubaka vaksine na luyantiku?,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_107_KT,Inki Mono Lenda Sala Kana Mono Vilaka Mukanda ya Kimpusu?,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_108_KT,"Mono vilaka nkisi yina bo pesaka mono bangonda uvwa, keti yo me suka dezia?",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_109_KT,"Mwana na mono butukaka ve ti kansere, nki mono fwete sala?",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_110_KT,Inki kele manaka ya bo ke lombaka sambu na kubaka bima yina bo ke zolaka?,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_111_KT,Mutindu ya Kubakisa nde Bo Me Yambula na Kubakisa Nkisi,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_112_KT,"Mwana na mono ya bangonda 18 bakaka kaka vaksine mosi, nki mono fwete sala?",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_113_KT,"Mwana na mono me vidisa Rota, keti beto lenda pesa yo na nima?",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_114_KT,Keti mu lenda baka bima yina ya mono fwete futa na ngonda mosi?,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_115_KT,Mutindu ya Kubakisa Nkisi ya Penta 3,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_116_KT,"Mono me kwendaka na kisika ya nkaka, mpi mono ke landa kupesa mwana na mono vaksine",mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
Q_117_KT,Keti kukulumuka ke katulaka bantu yina me bakaka dezia vaksine?,mkw,RETARD_RATTRAPAGE,FAQ_004,seed_curated,1.0
